NAME,PROCESSOR,RAM,HDD,SSD,GRAPHIC CARD,DISPLAY,OPERATING SYSTEM,PRICE,IMAGE-src
Acer Nitro 5 AN515-52 UN.Q3LSI.004 Gaming Laptop (8th Gen Core i5/ 8GB/ 1TB 256GB SSD/ Win10/ 4GB Graph),Intel Core i5 8th Gen,8 GB DDR4 RAM,1 TB Hard Disk,256 GB SSD,4 GB NVIDIA Graphics Card,"15.6 inches, 1920 x 1080 pixels",Windows 10 OS,"57,990",https://cdn1.smartprix.com/rx-i6Cw4wrkK-w103-h125/acer-nitro-5-an515-5.jpg
Acer Nitro 5 AN515-51 Notebook (7th Gen Ci7/ 8GB/ 1TB/ Win10 Home/ 2GB Graph),Intel Core i7 7th Gen,8 GB DDR4 RAM,1 TB Hard Disk,,2 GB NVIDIA Graphics Card,"15.6 inches, 1920 x 1080 pixels",Windows 10 OS,"57,990",https://cdn1.smartprix.com/rx-iTMwD2Ps4-w103-h125/acer-nitro-5-an515-5.jpg
Acer Travelmate TMP214-52 Laptop (10th Gen Core i5/ 8GB/ 512GB SSD/ Win10 Pro),Intel Core i5 10th Gen,8 GB DDR4 RAM,,512 GB SSD,Intel UHD Graphics,"14 inches, 1366 x 768 pixels",Windows 10  OS,"57,990",https://cdn1.smartprix.com/rx-iEbELskZx-w103-h125/acer-travelmate-tmp2.jpg
Acer Aspire 5 A515-54 NX.HN5SI.007 Laptop (10th Gen Core i5/ 8GB/ 512GB SSD/ Win10 Home/ 2GB Graph),Intel Core i5 10th Gen,8 GB DDR4 RAM,,512 GB SSD,2 GB NVIDIA Graphics Card,"15.6 inches, 1920 x 1080 pixels",Windows 10 OS,"57,990",https://cdn1.smartprix.com/rx-ibkirTGVM-w103-h125/acer-aspire-5-a515-5.webp
Acer Swift 3 SF315-52G (NX.H1NSI.001) Laptop (8th Gen Ci5/ 8GB/ 1TB/ Win10/ 2GB Graph),Intel Core i5 8th Gen,8 GB DDR4 RAM,1 TB Hard Disk,,2 GB NVIDIA Graphics Card,"15.6 inches, 1920 x 1080 pixels",Windows 10 OS,"57,999",https://cdn1.smartprix.com/rx-iwYrjlpuB-w103-h125/acer-swift-3-sf315-5.jpg
Acer Aspire E5-573G-736M Laptop (5th Gen Ci7/ 8GB/ 2TB/ Win10/ 2GB Graph) (NX.MVMSI.043),Intel Core i7 5th Gen,8 GB DDR3 RAM,2 TB Hard Disk,,2 GB NVIDIA Graphics Card,"15.6 inches, 1366 x 768 pixels",Windows 10 OS,"58,000",https://cdn1.smartprix.com/rx-iAbAOniU5-w103-h125/acer-aspire-e5-573g.jpg
Acer Aspire E5-571G (NX.MRGSI.002) Laptop (4th Gen Ci7/ 8GB/ 1TB/ Win8.1/ 2GB Graph),Intel Core i7,8 GB DDR3 RAM,1 TB Hard Disk,,2 GB NVIDIA Graphics Card,"15.6 inches, 1366 x 768 pixels",Windows 8 OS,"58,500",https://cdn1.smartprix.com/rx-i20uVArim-w103-h125/acer-aspire-e5-571g.jpg
Acer AN515-52-59P8 Laptop (8th Gen Core i5/ 8GB/ 1TB  128GB SSD/ Win10/ 4GB Graph),Intel Core i5 8th Gen,8 GB DDR4 RAM,1 TB Hard Disk,128 GB SSD,4 GB NVIDIA Graphics Card,"15.6 inches, 1920 x 1080 pixels",Windows 10 OS,"58,892",https://cdn1.smartprix.com/rx-im9QhIEZu-w103-h125/acer-an515-52-59p8-l.jpg
Acer Swift 3 SF314-54-554K (NX.GXZSI.001) Laptop (8th Gen Core i5/ 8GB/ 512GB SSD/ Win10),Intel Core i5 8th Gen,8 GB DDR4 RAM,,512 GB SSD,Intel UHD 620,"14 inches, 1920 x 1080 pixels",Windows 10 OS,"58,990",https://cdn1.smartprix.com/rx-iq1oHqAUx-w103-h125/acer-swift-3-sf314-5.jpg
Acer Aspire 7 A715-75G (NH.Q87SI.001) Laptop (9th Gen Core i5/ 8GB/ 512GB SSD/ Win10 Home/ 4GB Graph),Intel Core i5 9th Gen,8 GB DDR4 RAM,,512 GB SSD,4 GB NVIDIA Graphics Card,"15.6 inches, 1920 x 1080 pixels",Windows 10 OS,"58,990",https://cdn1.smartprix.com/rx-iDtDf4PGJ-w103-h125/acer-aspire-7-a715-7.jpg
Acer Nitro 5 AN515-51 (NH.Q2RSI.008) Notebook (7th Gen Ci5/ 8GB/ 1TB/ Win10 Home/ 4GB Graph),"Core i5, HM175 7th Gen",8 GB DDR4 RAM,1 TB Hard Disk,,4 GB  Graphics Card,"15.6 inches, 1920 x 1080 pixels",Windows 10 OS,"59,000",https://cdn1.smartprix.com/rx-i1ywNlzgV-w103-h125/acer-nitro-5-an515-5.jpg
Acer Swift 5 SF514-52T (NX.GTMSI.004) Laptop (8th Gen Core i5/ 8GB/ 256GB SSD/ Win10),Intel Core i5 8th Gen,8 GB DDR3 RAM,,256 GB SSD,Intel Integrated UHD620,"14 inches, 1920 x 1080 pixels, Touch Screen",Windows 10 OS,"59,990",https://cdn1.smartprix.com/rx-io13i3bgB-w103-h125/acer-swift-5-sf514-5.jpg
Acer Nitro 5 AN515-43 (NH.Q6ZSI.002) Gaming Laptop (Ryzen 5/ 8GB/ 1TB 256GB SSD/ Win10 Home/ 4GB Graph),AMD Ryzen 5,8 GB DDR4 RAM,1 TB Hard Disk,256 GB SSD,4 GB NVIDIA Graphics Card,"15.6 inches, 1920 x 1080 pixels",Windows 10 OS,"59,990",https://cdn1.smartprix.com/rx-imHW5xTVz-w103-h125/acer-nitro-5-an515-4.jpg
Acer Nitro 5 AN515-51 Notebook (7th Gen Ci5/ 8GB/ 1TB/ Win10 Home/ 4GB Graph),Intel Core i5 7th Gen,8 GB DDR4 RAM,1 TB Hard Disk,,4 GB NVIDIA Graphics Card,"15.6 inches, 1920 x 1080 pixels",Windows 10 OS,"59,990",https://cdn1.smartprix.com/rx-id8nh4xkS-w103-h125/acer-nitro-5-an515-5.jpg
Acer Nitro 5 AN517-51-53JG Gaming Laptop (9th Gen Core i5/ 8GB/ 1TB/ Win10/ 3GB Graph),Intel Core i5 9th Gen,8 GB DDR4 RAM,1 TB Hard Disk,,3 GB NVIDIA Graphics Card,"17.3 inches, 1920 x 1080 pixels",Windows 10 OS,"59,990",https://cdn1.smartprix.com/rx-iCGVfJdnO-w103-h125/acer-nitro-5-an517-5.jpg
Acer Aspire 7 A715-41G (NH.Q8DSI.002) Gaming Laptop (Ryzen 7/ 8GB/ 512GB SSD/ Win10 Home/ 4GB Graph),AMD Ryzen 7 3rd Gen,8 GB DDR4 RAM,,512 GB SSD,4 GB NVIDIA Graphics Card,"15.6 inches, 1920 x 1080 pixels",Windows 10 OS,"59,990",https://cdn1.smartprix.com/rx-i99nYdTvL-w103-h125/acer-aspire-7-a715-4.webp
Acer Aspire 7 A715-75G NH.Q85SI.003 Gaming Laptop (9th Gen Core i5/ 8GB/ 512GB SSD/ Win10 Home/ 4GB Graph),Intel Core i5 9th Gen,8 GB DDR4 RAM,,512 GB SSD,4 GB NVIDIA Graphics Card,"15.6 inches, 1920 x 1080 pixels",Windows 10 OS,"59,990",https://cdn1.smartprix.com/rx-icJY0oHVj-w103-h125/acer-aspire-7-a715-7.webp
Acer Aspire 7 A715-75G-544V (NH.Q81AA.001) Laptop (9th Gen Core i5/ 8GB/ 512GB/ Win10/ 4GB Graph),Intel Core i5 9th Gen,8 GB DDR4  RAM,,512 GB SSD,4 GB NVIDIA Graphics Card,"15.6 inches, 1920 x 1080 pixels",Windows 10  OS,"59,999",https://cdn1.smartprix.com/rx-i8h0PrfBW-w103-h125/acer-aspire-7-a715-7.jpg
Acer Nitro 5 AN515-51 (NH.Q2SSI.008) Notebook (7th Gen Ci5/ 8GB/ 1TB/ Win10 Home/ 2GB Graph),Intel Core i5 7th Gen,8 GB DDR4 RAM,1 TB Hard Disk,,2 GB NVIDIA Graphics Card,"15.6 inches, 1920 x 1080 pixels",Windows 10 OS,"60,407",https://cdn1.smartprix.com/rx-iVm9H2b58-w103-h125/acer-nitro-5-an515-5.jpg
Acer SF314-54-57J7 Laptop (8th Gen Core i5/ 8GB/ 1TB 128GB SSD/ Win10),Intel Core i5 8th Gen,8 GB DDR4 RAM,1 TB Hard Disk,128 GB SSD,Intel UHD Graphics 620,"14 inches, 1920 x 1080 pixels",Windows 10 OS,"60,670",https://cdn1.smartprix.com/rx-ijwtIGurd-w103-h125/acer-sf314-54-57j7-l.jpg
Acer Swift 7 SF713-51 (NX.GK6SI.007) Laptop (7th Gen Ci5/ 8GB/ 256GB SSD/ Win10),Intel Core i5 7th Gen,8 GB DDR3 RAM,,256 GB SSD,Intel Integrated HD 615,"13.3 inches, 1920 x 1080 pixels",Windows 10 OS,"60,990",https://cdn1.smartprix.com/rx-iV2Pr7hSO-w103-h125/acer-swift-7-sf713-5.jpg
Acer Nitro 5 NP515-51 Notebook (8th Gen Ci5/ 8GB/ 1TB/ Win10 Home/ 4GB Graph),Intel Core i5 8th Gen,8 GB DDR4 RAM,1 TB Hard Disk,,4 GB NVIDIA Graphics Card,"15.6 inches, 1920 x 1080 pixels, Touch Screen",Windows 10 OS,"60,990",https://cdn1.smartprix.com/rx-iqlJ7PIbz-w103-h125/acer-nitro-5-np515-5.jpg
Acer Nitro 5 AN515-51 (NH.Q2SSI.007) Laptop (7th Gen Core i7/ 8GB/ 1TB/ Win10/ 2GB Graph),Intel Core i7 7th Gen,8 GB DDR4 RAM,1 TB Hard Disk,,2 GB NVIDIA Graphics Card,"15.6 inches, 1920 x 1080 pixels",Windows 10 OS,"60,990",https://cdn1.smartprix.com/rx-iIBLLn1gd-w103-h125/acer-nitro-5-an515-5.jpg
Acer Swift 3 SF314-57 NX.HJFSI.001 Laptop (10th Gen Core i5/ 8GB/ 512GB SSD/ Win10 Home),Intel Core i5 10th Gen,8 GB DDR4 RAM,,512 GB SSD,Intel Integrated UHD,"14 inches, 1920 x 1080 pixels",Windows 10 OS,"61,065",https://cdn1.smartprix.com/rx-isLSxUnnt-w103-h125/acer-swift-3-sf314-5.webp
Acer SF314-51 (NX.GKKSI.002) Laptop (7th Gen Ci7/ 8GB/ 256GB SSD/ Win10),Intel Core i7 7th Gen,8 GB DDR4 RAM,,256 GB SSD,Intel Integrated HD620,"14 inches, 1366 x 768 pixels",Windows 10 OS,"61,747",https://cdn1.smartprix.com/rx-ihxvCDVEW-w103-h125/acer-sf314-51-nx-gkk.jpg
Acer Nitro 5 AN515-54 NH.Q5ASI.006 Gaming Laptop (9th Gen Core i5 / 8GB/ 1TB/ Win10 Home/ 3GB Graph),Intel Core i5 9th Gen,8 GB DDR4 RAM,1 TB Hard Disk,,3 GB NVIDIA Graphics Card,"15.6 inches, 1920 x 1080 pixels",Windows 10 OS,"61,890",https://cdn1.smartprix.com/rx-iEiejXYag-w103-h125/acer-nitro-5-an515-5.webp
Acer Travelmate P2410-G2-MG (NX.VGRSI.001) Laptop (8th Gen Ci7/ 12GB/ 1TB/ Linux/ 2GB Graph),Intel Core i7 8th Gen,12 GB DDR4 RAM,1 TB Hard Disk,,2 GB NVIDIA Graphics Card,"14 inches, 1366 x 768 pixels",Linux OS,"61,990",https://cdn1.smartprix.com/rx-iwwwyApRy-w103-h125/acer-travelmate-p241.jpg
Acer Travelmate TMP214-52 Laptop (10th Gen Core i5/ 8GB/ 1TB 512GB SSD/ Win10 Pro),Intel Core i5 10th Gen,8 GB DDR4 RAM,1 TB Hard Disk,512 GB SSD,Intel UHD Graphics,"14 inches, 1366 x 768 pixels",1366 x 768 pixels,"61,990",https://cdn1.smartprix.com/rx-io5N0nr5h-w103-h125/acer-travelmate-tmp2.jpg
Acer Aspire 5 A515-52G NX.H5QSI.003 Laptop (8th Gen Core i5/ 8GB/ 1TB/ Win10/ 2GB Graph),Intel Core i5 8th Gen,8 GB DDR4 RAM,1 TB Hard Disk,,2 GB NVIDIA  Graphics Card,"15.6 inches, 1920 x 1080 pixels",Windows  10 OS,"61,990",https://cdn1.smartprix.com/rx-iv9vbnxfu-w103-h125/acer-aspire-5-a515-5.jpg
Acer Aspire 5 A515-52G-51RM (NX.H5RSI.001) Laptop (8th Gen Core i5/ 8GB/ 1TB/ Win10/ 2GB Graph),Intel Core i5 8th Gen,8 GB DDR4 RAM,1 TB Hard Disk,,2 GB NVIDIA Graphics Card,"15.6 inches, 1920 x 1080 pixels",Windows 10 OS,"61,990",https://cdn1.smartprix.com/rx-i00yK6yEk-w103-h125/acer-aspire-5-a515-5.jpg
Acer Swift 3 SF314-52 (NX.GQGSI.007) Notebook Laptop (8th Gen Ci5/ 8GB/ 256GB SSD/ Linux),Intel Core i5 8th Gen,8 GB DDR4 RAM,,256 GB SSD,Intel Integrated UHD620,"14 inches, 1920 x 1080 pixels",Linux OS,"61,990",https://cdn1.smartprix.com/rx-iMGPJF1GC-w103-h125/acer-swift-3-sf314-5.jpg
Acer Aspire E5-573G-72XK Laptop (5th Gen Ci7/ 8GB/ 1TB/ Win10/ 2GB Graph) (NX.MVMSI.031),Intel Core i7 5th Gen,8 GB DDR3 RAM,1 TB Hard Disk,,2 GB NVIDIA Graphics Card,"15.6 inches, 1366 x 768 pixels",Windows 10 OS,"62,500",https://cdn1.smartprix.com/rx-iulR3lr52-w103-h125/acer-aspire-e5-573g.jpg
Acer Nitro 5 AN515-43 (NH.Q6ZSI.003) Gaming Laptop (Ryzen 7/ 8GB/ 1TB/ 256GB SSD/ Win10 Home/ 4GB Graph),AMD Ryzen 7 3rd Gen,8 GB DDR4 RAM,1 TB Hard Disk,256 GB SSD,4 GB NVIDIA Graphics Card,"15.6 inches, 1920 x 1080 pixels",Windows 10 OS,"62,990",https://cdn1.smartprix.com/rx-iKP8B8Ebz-w103-h125/acer-nitro-5-an515-4.jpg
Acer Predator Helios 300 G3-572 (NH.Q2CSI.008) Laptop (7th Gen Ci5/ 8GB/ 1TB 128GB SSD/ Win10/ 4GB Graph),Intel Core i5 7th Gen,8 GB DDR4 RAM,1 TB Hard Disk,128 GB SSD,4 GB NVIDIA Graphics Card,"15.6 inches, 1920 x 1080 pixels",Windows 10 OS,"62,990",https://cdn1.smartprix.com/rx-iAOBBlrJf-w103-h125/acer-predator-helios.jpg
Acer Nitro AN515-31 (UN.Q2XSI.001) Laptop (8th Gen Ci5/ 8GB/ 1TB/ Win10/ 2GB Graph),Intel Core i5 8th Gen,8 GB DDR4 RAM,1 TB Hard Disk,,2 GB NVIDIA Graphics Card,"15.6 inches, 1920 x 1080 pixels",Windows 10 OS,"62,990",https://cdn1.smartprix.com/rx-i98T95Ocd-w103-h125/acer-nitro-an515-31.jpg
Acer Nitro 5 AN517-51 (NH.Q5CSI.002) Gaming Laptop (9th Gen Core i5/ 8GB/ 1TB/ 256GB SSD/ Win10/ 4GB Graph),Intel Core i5 9th Gen,8 GB DDR4 RAM,1 TB Hard Disk,256 GB SSD,4 GB NVIDIA Graphics Card,"17.3 inches, 1920 x 1080 pixels",Windows 10 OS,"62,990",https://cdn1.smartprix.com/rx-irPdqvvGZ-w103-h125/acer-nitro-5-an517-5.jpg
Acer Nitro 5 AN515-52-54GU (NH.Q49SI.001) Laptop (8th Gen Ci5/ 8GB/ 1TB/ Win10/ 4GB Graph),Intel Core i5 8th Gen,8 GB DDR4 RAM,1 TB Hard Disk,,4 GB NVIDIA Graphics Card,"15.6 inches, 1920 x 1080 pixels",Windows 10 OS,"63,799",https://cdn1.smartprix.com/rx-iOk0pteMn-w103-h125/acer-nitro-5-an515-5.jpg
Acer Predator Helios PH315-51 (NH.Q3HSI.014) Gaming Laptop (8th Gen Ci5/ 8GB/ 1TB 128GB SSD/ Win10/ 4GB Graph),Intel Core i5 8th Gen,8 GB DDR4 RAM,1 TB Hard Disk,128 GB SSD,4 GB NVIDIA Graphics Card,"15.6 inches, 1920 x 1080 pixels",,"63,990",https://cdn1.smartprix.com/rx-iuQExiPBF-w103-h125/acer-predator-helios.jpg
Acer Nitro 5 AN515-31 Laptop (8th Gen Ci7/ 8GB/ 1TB/ Win10 Pro/ 2GB Graph),Intel Core i7 8th Gen,4 GB DDR4 RAM,1 TB Hard Disk,,2 GB NVIDIA Graphics Card,"15.6 inches, 1920 x 1080 pixels",Windows 10 OS,"63,999",https://cdn1.smartprix.com/rx-im9PBdWrj-w103-h125/acer-nitro-5-an515-3.jpg
Acer Swift 3 SF314-42 (NX.HSESI.001) Laptop (AMD Ryzen 5 4500U/ 8GB/ 512GB SSD/ Win10 Home),AMD 4500U Ryzen 5,8 GB DDR4  RAM,,512 GB SSD,AMD Radeon Graphics,"14 inches, 1920 x 1080 pixels",Windows 10 OS,"64,300",https://cdn1.smartprix.com/rx-iIwfe0GkO-w103-h125/acer-swift-3-sf314-4.jpg
Acer Swift 7 SF713-51-M775 (NX.GK6SI.002) Laptop (7th Gen Ci5/ 8GB/ 256GB SSD/ Win10),Intel Core i5 7th Gen,8 GB DDR3 RAM,,256 GB SSD,Intel HD Graphics 615,"13.3 inches, 1920 x 1080 pixels",Windows 10 OS,"64,490",https://cdn1.smartprix.com/rx-ivS3kBlrV-w103-h125/acer-swift-7-sf713-5.jpg
Acer Swift 3 SF314-57 (UN.HJFSI.003) Laptop (10th Gen Core i5/ 8GB/ 512GB SSD/ Win10),Intel Core i5 10th Gen,8 GB LPDDR4 RAM,,512 GB SSD,Intel UHD,"14 inches, 1920 x 1080 pixels",Windows 10 OS,"64,587",https://cdn1.smartprix.com/rx-iUeHM9qtd-w103-h125/acer-swift-3-sf314-5.jpg
Acer Nitro 5 AN515-31 (UN.Q2XSI.004) Laptop (8th Gen Ci7/ 4GB/ 1TB/ Win10 Home/ 2GB Graph),Core i7 8th Gen,4 GB DDR4 RAM,1 TB Hard Disk,,2 GB  Graphics Card,"15.6 inches, 1920 x 1080 pixels",Windows OS,"64,990",https://cdn1.smartprix.com/rx-iShrKmD3c-w103-h125/acer-nitro-5-an515-3.jpg
Acer Nitro 5 AN515-51 (NH.Q2QSI.002) Laptop (7th Gen Ci5/ 8GB/ 1TB/ Win10 Home/ 4GB Graph),Intel Core i5 7th Gen,8 GB DDR4 RAM,1 TB Hard Disk,,4 GB NVIDIA Graphics Card,"15.6 inches, 1920 x 1080 pixels",Windows 10 OS,"64,990",https://cdn1.smartprix.com/rx-iN0aifxR5-w103-h125/acer-nitro-5-an515-5.jpg
Acer Nitro 5 AN515-51 (NH.Q2YSI.012) Notebook (7th Gen Ci7/ 8GB/ 1TB 128GB SSD/ Win10 Home/ 4GB Graph),Intel Core i5 8th Gen,8 GB DDR4 RAM,1 TB Hard Disk,,4 GB NVIDIA Graphics Card,"15.6 inches, 1920 x 1080 pixels, Touch Screen",Windows 10 OS,"64,990",https://cdn1.smartprix.com/a/dummy/v1/rx-w103-h125/product.png
Acer Nitro 5 Spin NP515-51 (NH.Q2YSI.008) Laptop (8th Gen Ci5/ 8GB/ 1TB/ Win10/ 4GB Graph),Intel Core i5 8th Gen,8 GB DDR4 RAM,1 TB Hard Disk,,4 GB NVIDIA Graphics Card,"15.6 inches, 1920 x 1080 pixels, Touch Screen",Windows 10 OS,"64,990",https://cdn1.smartprix.com/rx-itFqk3V3j-w103-h125/acer-nitro-5-spin-np.jpg
Acer Nitro 5 AN517-51 NH.Q5CSI.004 Gaming Laptop (9th Gen Core i5/ 8GB/ 1TB 256GB SSD/ Win10/ 4GB Graph),Intel Core i5 9th Gen,8 GB DDR4 RAM,1 TB Hard Disk,256 GB SSD,4 GB NVIDIA Graphics Card,"17.3 inches, 1920 x 1080 pixels",Windows 10 OS,"64,990",https://cdn1.smartprix.com/rx-ixMt7uWZ1-w103-h125/acer-nitro-5-an517-5.jpg
Acer Nitro AN515-52-7969 NH.Q3MSI.004 Gaming Laptop (8th Gen Core i7/ 8GB/ 1TB 128 GB SSD/ Win10 Home/ 4GB Graph),Intel Core i7 8th Gen,8 GB DDR4 RAM,1 TB Hard Disk,128 GB SSD,4 GB NVIDIA Graphics Card,"15.6 inches, 1920 x 1080 pixels",Windows 10 OS,"64,990",https://cdn1.smartprix.com/rx-isNCFuGub-w103-h125/acer-nitro-an515-52.jpg
Acer Swift 5 SF514-52T-590U (NX.GU4SI.004) Laptop (8th Gen Ci5/ 8GB/ 256GB SSD/ Win10),Intel Core i5 8th Gen,8 GB LPDDR3 RAM,,256 GB SSD,Intel UHD 620,"14 inches, 1920 x 1080 pixels",Windows OS,"64,990",https://cdn1.smartprix.com/rx-iXoSM4PJi-w103-h125/acer-swift-5-sf514-5.jpg
Acer Swift 3 SF314-57 NX.HJESI.003 laptop (10th Gen Core i5/ 8GB/ 512GB SSD/ Win10 Home/ 2GB Graph),Intel Core i5 10th Gen,8 GB DDR4 RAM,,512 GB SSD,2 GB NVIDIA Graphics Card,"14 inches, 1920 x 1080 pixels",Windows 10 OS,"65,490",https://cdn1.smartprix.com/rx-iIpFgwlw6-w103-h125/acer-swift-3-sf314-5.jpg
Acer Aspire 5 A515-52G-514L (NX.H57SI.002) Laptop (8th Gen Core i5/ 8GB/ 1TB/ Win10/ 2GB Graph),Intel Core i5 8th Gen,8 GB DDR4 RAM,1 TB Hard Disk,,2 GB NVIDIA Graphics Card,"15.6 inches, 1920 x 1080 pixels",Windows 10 OS,"65,500",https://cdn1.smartprix.com/rx-i7IP3r4KD-w103-h125/acer-aspire-5-a515-5.jpg
Acer Nitro 5 AN515-31-58SH (NH.Q2XSI.002) Laptop (8th Gen Ci5/ 8GB/ 1TB/ FreeDOS/ 2GB Graph),Intel Core i5 8th Gen,8 GB DDR4 RAM,1 TB Hard Disk,,2 GB NVIDIA Graphics Card,"15.6 inches, 1920 x 1080 pixels",Linux OS,"65,990",https://cdn1.smartprix.com/rx-iszFxhqBq-w103-h125/acer-nitro-5-an515-3.jpg
Acer Spin 5 SP513-54N Laptop (10th Gen Core i7/ 16GB/ 1TB SSD/ Win10),Intel Core i7 10th Gen,16 GB LPDDR4X RAM,,1 TB SSD,Iris Plus Graphics,"13.5 inches, 2256 x 1504 pixels, Touch Screen",Windows 10 OS,"65,999",https://cdn1.smartprix.com/rx-iO5hw9PGw-w103-h125/acer-spin-5-sp513-54.webp
Acer Nitro 5 AN515-31 Laptop (8th Gen Ci7/ 8GB/ 1TB/ Linux/ 2GB Graph),Core i7 8th Gen,8 GB DDR4 RAM,1 TB Hard Disk,,2 GB  Graphics Card,"15.6 inches, 1920 x 1080 pixels",Linux OS,"66,000",https://cdn1.smartprix.com/rx-iyoaEtkxy-w103-h125/acer-nitro-5-an515-3.jpg
Acer Swift 5 SF514-52T NX.GU4SI.005 Laptop (8th Gen Core i7/ 8GB/ 512GB SSD/ Win10 Home),Intel Core i7 8th Gen,8 GB DDR3 RAM,,512 GB SSD,Intel Integrated UHD 620,"14 inches, 1920 x 1080 pixels, Touch Screen",Windows 10 OS,"66,990",https://cdn1.smartprix.com/rx-iIKL3assJ-w103-h125/acer-swift-5-sf514-5.jpg
Acer Nitro AN515-54 NH.Q59SI.014 Gaming Laptop (9th Gen Core i5/ 8GB/ 1TB 256GB SSD/ Win10 Home/ 4GB Graph),Intel Core i5 9th Gen,8 GB DDR4 RAM,1 TB Hard Disk,256 GB SSD,4 GB NVIDIA Graphics Card,"15.6 inches, 1920 x 1080 pixels",Windows 10 OS,"67,988",https://cdn1.smartprix.com/rx-iY7ZGjddb-w103-h125/acer-nitro-an515-54.jpg
Acer Nitro 5 AN515-52-76VR (NH.Q49SI.005) Laptop (8th Gen Ci7/ 8GB/ 1TB/ Win10/ 4GB Graph),Intel Core i7 8th Gen,8 GB DDR4 RAM,1 TB Hard Disk,,4 GB NVIDIA Graphics Card,"15.6 inches, 1920 x 1080 pixels",Windows 10 OS,"67,990",https://cdn1.smartprix.com/rx-iE7fPkqRg-w103-h125/acer-nitro-5-an515-5.jpg
Acer Swift 3 SF314-57G (NX.HJEEK.002) Laptop (10th Gen Core i5/ 8GB/ 512GB SSD/ Win10/ 2GB Graph),Intel Core i5 10th Gen,8 GB LPDDR4 RAM,,512 GB SSD,2 GB Nvidia Graphics Card,Windows 10 OS,Backlit Keyboard,"68,490",https://cdn1.smartprix.com/rx-igfyjXa4N-w103-h125/acer-swift-3-sf314-5.jpg
Acer Aspire E5-574G (NX.G2YSI.001) Notebook (6th Gen Ci7/ 8GB/ 2TB/ Win7 Starter/ 4GB Graph),Intel Core i7 6th Gen,8 GB DDR3 RAM,2 TB Hard Disk,,4 GB NVIDIA Graphics Card,"15.6 inches, 1366 x 768 pixels",Windows 7 OS,"68,499",https://cdn1.smartprix.com/rx-iuSHmohvI-w103-h125/acer-aspire-e5-574g.jpg
Acer Predator Helios PH315-51 (NH.Q3HSI.010) Gaming Laptop (8th Gen Ci5/ 8GB/ 1TB 128GB SSD/ Win10/ 4GB Graph),Intel Core i5 8th Gen,8 GB DDR4 RAM,1 TB Hard Disk,128 GB SSD,4 GB NVIDIA Graphics Card,"15.6 inches, 1920 x 1080 pixels",Windows 10 OS,"68,990",https://cdn1.smartprix.com/rx-iKhU1cTpx-w103-h125/acer-predator-helios.jpg
Acer Switch 5 NT.LDSSI.003 Laptop (7th Gen Core i5/ 8GB/ 256GB SSD/ Win10),Intel Core i5 7th Gen,8 GB LPDDR3 RAM,,256 GB SSD,Intel HD 620,"12 inches, 2160 x 1440 pixels, Touch Screen",Windows 10 OS,"68,994",https://cdn1.smartprix.com/rx-ixHXaVzeh-w103-h125/acer-switch-5-nt-lds.jpg
Acer Aspire R7-571G Laptop (3rd Gen Ci5/ 8GB/ 1TB/ Win8/ 2GB Graph/ Touch) (NX.MA5SI.003),Intel B Core i5,8 GB DDR3 RAM,1 TB Hard Disk,,2 GB NVIDIA Graphics Card,"15.6 inches, 1920 x 1080 pixels, Touch Screen",Windows 8 OS,"69,500",https://cdn1.smartprix.com/rx-iu6CopALY-w103-h125/acer-aspire-r7-571g.jpg
Acer Nitro 5 AN515-51 (NH.Q2QSI.008) Gaming Laptop (7th Gen Ci7/ 16GB/ 1TB 128GB SSD/ Linux/ 4GB Graph),Intel Core i7 7th Gen,16 GB DDR4 RAM,1 TB Hard Disk,128 GB SSD,4 GB NVIDIA Graphics Card,"15.6 inches, 1920 x 1080 pixels",Windows 10 OS,"69,900",https://cdn1.smartprix.com/rx-in9wNTEOd-w103-h125/acer-nitro-5-an515-5.jpg
Acer Predator Triton 300 (NH.Q6DSI.003) Gaming Laptop (9th Gen Core i5/ 8GB/ 1TB 256GB SSD/ Win10/ 4GB Graph),Intel Core i5 9th Gen,8 GB DDR4 RAM,1 TB Hard Disk,256 GB SSD,4 GB NVIDIA Graphics Card,"15.6 inches, 1920 x 1080 pixels",Windows 10 OS,"69,990",https://cdn1.smartprix.com/rx-iZDOwosMi-w103-h125/acer-predator-triton.webp
Acer Aspire VX 15 (NH.GM2SI.004) Notebook (7th Gen Ci7/ 8GB/ 128GB SSD/ Win10/ 4GB Graph),Intel Core i7 7th Gen,8 GB DDR4 RAM,1 TB Hard Disk,128 GB SSD,4 GB NVIDIA Graphics Card,"15.6 inches, 1920 x 1080 pixels",Windows 10 OS,"69,990",https://cdn1.smartprix.com/rx-imcQeaywS-w103-h125/acer-aspire-vx-15-nh.jpg
Acer Nitro 5 AN515-52 (NH.Q49SI.009) Gaming Laptop (8th Gen Core i7/ 8GB/ 1TB/ Win10/ 4GB Graph),Intel Core i7 8th Gen,8 GB DDR4 RAM,1 TB Hard Disk,,4 GB NVIDIA Graphics Card,"15.6 inches, 1920 x 1080 pixels",Windows 10 OS,"69,990",https://cdn1.smartprix.com/rx-ieRUC3YGC-w103-h125/acer-nitro-5-an515-5.jpg
