NAME,PROCESSOR,RAM,,HDD,SSD,GRAPHIC CARD,DISPLAY,OPERATING SYSTEM, PRICE ,IMAGE-src
Lenovo B40-70 (59-440452) Notebook (4th Gen Ci3/ 4GB/ 500GB/ Win8.1),Intel Core i3 4th Gen,4 GB DDR3 RAM,,1 TB Hard Disk,NO,Intel HD Graphics 5500,"15.6 inches, 1366 x 768 pixels",Windows 10 OS," 34,790 ",https://cdn1.smartprix.com/rx-iIz3HmsEH-w103-h125/lenovo-g50-80-80e502.jpg
Lenovo Ideapad 110 (80T700KKIN) Laptop (PQC/ 4GB/ 500GB/ Win10),Intel Pentium 7th Gen,4 GB DDR3 RAM,,500 GB Hard Disk,NO,Intel HD Graphics 5500,"14 inches, 1366 x 768 pixels",DOS OS," 29,549 ",https://cdn1.smartprix.com/rx-iNA3bUUL0-w103-h125/lenovo-e40-80-notebo.jpg
Lenovo B40-80 Notebook (4th Gen Ci3/ 4GB/ 500B/ Linux),Intel Core i3 4th Gen,4 GB DDR3 RAM,,500 GB Hard Disk,NO,Intel HD Graphics 5500,"14 inches, 1366 x 768 pixels",DOS OS," 39,990 ",https://cdn1.smartprix.com/rx-iW8KmCMuZ-w103-h125/lenovo-e40-80-e-seri.jpg
Lenovo Essential G580 (59-336936) Laptop (2nd Gen Ci3/ 4GB/ 500GB/ DOS/ 1GB Graph),Intel Core i3 2nd Gen,4 GB DDR3 RAM,,500 GB Hard Disk,NO,Intel HD Graphics 5500,"15.6 inches, 1366 x 768 pixels",Windows 10 OS," 28,200 ",https://cdn1.smartprix.com/rx-iR6qkGvZm-w103-h125/lenovo-g50-80-80e503.jpg
Lenovo Essential G Series (Intel Core i3/4GB/ 500 GB/Intel HD Graphics 4000/ Windows 8),Intel Core i3,4 GB DDR3 RAM,,500 GB Hard Disk,NO,Intel HD Graphics 5500,"14 inches, 1920 x 1080 pixels, Touch Screen",Windows 8 OS," 43,990 ",https://cdn1.smartprix.com/rx-iEmahGUp0-w103-h125/lenovo-yoga-500-lapt.jpg
Lenovo B50-80 Notebook (4th Gen Ci3/ 4GB/ 500GB/ FreeDOS) (80LT0034IH),Intel Core i3 4th Gen,4 GB DDR3 RAM,,500 GB Hard Disk,NO,Intel HD Graphics 5500,"14 inches, 1366 x 768 pixels",Windows 8 OS," 41,900 ",https://cdn1.smartprix.com/rx-iqpBv7Q3t-w103-h125/lenovo-e40-80-e-seri.jpg
Lenovo ThinkPad L440 Notebook (4th Gen Ci3/ 4GB/ 500GB/ Free DOS),Intel Core i3,4 GB DDR3 RAM,,500 GB Hard Disk,NO,Intel HD Graphics 5500,"14 inches, 1366 x 768 pixels",DOS OS," 35,999 ",https://cdn1.smartprix.com/rx-i8UCt3bod-w103-h125/lenovo-b40-80-notebo.jpg
Lenovo ThinkPad L440 Notebook (4th Gen Ci5/ 4GB/ 500GB/ Free DOS),Intel Core i5,4 GB DDR3 RAM,,1 TB Hard Disk,NO,Intel HD Graphics 610,"15.6 inches, 1366 x 768 pixels",Windows 10 OS," 19,990 ",https://cdn1.smartprix.com/rx-ie7nNOVNF-w103-h125/lenovo-ideapad-330-8.jpg
Lenovo ThinkPad T440P 20AW Notebook (4th Gen Ci7/ 4GB/ 500GB/ Intel HD Graphics 4600/Win8),Intel Core i7 4th Gen,4 GB DDR3 RAM,,1 TB Hard Disk,NO,Intel HD Graphics 620,"15.6 inches, 1280 x 720 pixels",Ubuntu Free Dos OS," 29,799 ",https://cdn1.smartprix.com/rx-iWOsXdIuC-w103-h125/lenovo-ideapad-130-8.jpg
Lenovo G50-80 (80E5021EIN) Notebook (5th Gen Ci5/ 4GB/ 500GB/ FreeDOS),Intel Core i5 5th Gen,4 GB DDR3 RAM,,1 TB Hard Disk,NO,Intel HD Graphics 620,"15.6 inches, 1920 x 1080 pixels",Windows 10 OS," 28,634 ",https://cdn1.smartprix.com/rx-iR5DvOJrH-w103-h125/lenovo-ideapad-330-8.jpg
Lenovo B40-70 Notebook (4th Gen Ci3/ 4GB/ 500GB/ Free DOS/ 2GB Graph) (59-440450),Intel Core i3 4th Gen,4 GB DDR3 RAM,,1 TB Hard Disk,NO,Intel HD Graphics 620,"14 inches, 1366 x 768 pixels",Windows 10 OS," 48,590 ",https://cdn1.smartprix.com/rx-i1OzW6rw4-w103-h125/lenovo-thinkpad-e470.jpg
Lenovo Flex 2-14D Notebook (APU Quad Core A6/ 4GB/ 500GB/ Win8.1) (59-427873),AMD A6 APU,4 GB DDR3 RAM,,1 TB Hard Disk,NO,Intel HD Graphics 620,"14 inches, 1920 x 1080 pixels, Touch Screen",Windows 10 OS," 55,979 ",https://cdn1.smartprix.com/rx-iPNykHSB0-w103-h125/lenovo-ideapad-yoga.jpg
Lenovo Thinkpad E450 (20DDA01PIG) Laptop (5th Gen Ci5/ 4GB/ 500GB/ Win7 Pro),Intel Core i5 5th Gen,4 GB DDR3 RAM,,1 TB Hard Disk,NO,Intel HD Graphics 620,"15.6 inches, 1920 x 1080 pixels",Windows 10 OS," 37,799 ",https://cdn1.smartprix.com/rx-iw28cE86G-w103-h125/lenovo-ideapad-330-8.jpg
Lenovo ThinkPad E431 (62771L8) Laptop (3rd Gen Ci5/ 4GB/ 500GB/ DOS),Intel Core i5,4 GB DDR3 RAM,,1 TB Hard Disk,NO,Intel HD Graphics 620,"15.6 inches, 1920 x 1080 pixels",Windows 10 OS," 35,990 ",https://cdn1.smartprix.com/rx-i64Rzf7vV-w103-h125/lenovo-ideapad-330-8.jpg
Lenovo Ideapad U310 (59-341070) Ultrabook (2nd Gen Ci3/ 4GB/ 500GB 24GB SSD/ Win7 HB),Intel U Core i3 2nd Gen,4 GB DDR3 RAM,,1 TB Hard Disk,NO,Intel HD Graphics 620,"15.6 inches, 1920 x 1080 pixels",Windows 10 OS," 25,490 ",https://cdn1.smartprix.com/rx-i0Lzb6txs-w103-h125/lenovo-ideapad-130-8.jpg
Lenovo Essential G580 (59-379637) Laptop (3rd Gen Ci3/ 4GB/ 500GB/ DOS/ 1GB Graph),Intel Core i3 3rd Gen,4 GB DDR3 RAM,,1 TB Hard Disk,NO,Intel HD Graphics 620,"15.6 inches, 1920 x 1080 pixels",Windows 10 OS," 32,490 ",https://cdn1.smartprix.com/rx-i4AuOmmGQ-w103-h125/lenovo-ideapad-330-8.jpg
Lenovo G50-70 (59-413711) Laptop (4th Gen Ci3-4010U/ 4GB/ 500GB/ Free DOS),Intel Core i3 4th Gen,4 GB DDR3 RAM,,1 TB Hard Disk,NO,Intel HD Graphics 620,"15.6 inches, 1920 x 1080 pixels",Windows 10 OS," 35,989 ",https://cdn1.smartprix.com/rx-ixeYzY3Gg-w103-h125/lenovo-ideapad-330-8.jpg
Lenovo ThinkPad E530 (3259-BHQ) Laptop (2nd Gen Ci3/ 4GB/ 500GB/ Win7 Pro),Intel Core i3 2nd Gen,4 GB DDR3 RAM,,,512 GB SSD,Intel HD Graphics 620,"13.3 inches, 1920 x 1080 pixels, Touch Screen",Windows 10 OS," 72,999 ",https://cdn1.smartprix.com/rx-iGcnpyRpd-w103-h125/lenovo-yoga-c640-lap.jpg
Lenovo Essential G510 (59-382757) Laptop (4th Gen Ci3/ 4GB/ 500GB/ DOS),Intel Core i3,4 GB DDR3 RAM,,1 TB Hard Disk,NO,Intel Integrated,"15.6 inches, 1366 x 768 pixels",DOS OS," 22,799 ",https://cdn1.smartprix.com/rx-iwh0VEM8w-w103-h125/lenovo-ideapad-320-8.jpg
Lenovo Ideapad Z580 (59-347567) Laptop (3rd Gen Ci3/ 4GB/ 500GB/ Win8),Intel Core i3 3rd Gen,4 GB DDR3 RAM,,1 TB Hard Disk,NO,Intel Integrated,"15.6 inches, 1366 x 768 pixels",DOS OS," 16,695 ",https://cdn1.smartprix.com/rx-iOj8Mglyu-w103-h125/lenovo-ideapad-130-8.jpg
Lenovo Essential G510 (59-382826) Laptop (4th Gen Ci5/ 4GB/ 500GB/ Win8),Intel Core i5,4 GB DDR3 RAM,,1 TB Hard Disk,NO,Intel Integrated,"15.6 inches, 1366 x 768 pixels",DOS OS," 18,021 ",https://cdn1.smartprix.com/rx-iVYLSSYXd-w103-h125/lenovo-v145-81mt003c.jpg
Lenovo T440P (20AWA1DCIG) Notebook (4th Gen Core i5/ 4GB/ 500GB /Intel HD graph/Windows 8),Intel i5 4th gen 4th Gen,4 GB DDR3 RAM,,1 TB Hard Disk,NO,Intel Integrated,"15.6 inches, 1920 x 1080 pixels",Windows 10 OS," 35,990 ",https://cdn1.smartprix.com/rx-ibwn9KJjv-w103-h125/lenovo-ideapad-330-8.jpg
Lenovo Ideapad 80T700L2IN Laptop (PQC/ 4GB/ 500GB/ Win10 Home),Intel Pentium N3710,4 GB DDR3 RAM,,1 TB Hard Disk,NO,Intel Integrated,"15.6 inches, 1366 x 768 pixels",DOS OS," 32,999 ",https://cdn1.smartprix.com/rx-iyhzBsSQg-w103-h125/lenovo-ideapad-v130.jpg
Lenovo Essential G500s (59-383016) Laptop (3rd Gen Ci3/ 4GB/ 500GB/ Win8/ 2GB Graph),Intel Core i3,4 GB DDR3 RAM,,1 TB Hard Disk,NO,Intel Integrated,"14 inches, 1920 x 1080 pixels",Windows 10 OS," 35,998 ",https://cdn1.smartprix.com/rx-i8VCrzUUL-w103-h125/lenovo-thinbook-14-2.jpg
Lenovo Ideapad Flex 2-14 Notebook(59-428487) (4th Gen Ci3/ 4GB/ 500GB/ Win8.1/ Touch),Intel Core i3 4th Gen,4 GB DDR3 RAM,,1 TB Hard Disk,NO,Intel Integrated,"15.6 inches, 1366 x 768 pixels",Windows OS," 23,991 ",https://cdn1.smartprix.com/rx-iEKwcZZE9-w103-h125/lenovo-ideapad-320-8.jpg
Lenovo G50-45 Notebook (APU Quad Core A6/ 4GB/ 500GB/ Win8.1) (80300GWIN),AMD A6 APU,4 GB DDR3 RAM,,,256 GB SSD,Intel Integrated,"13.3 inches, 1366 x 768 pixels, Touch Screen",Windows 10 OS," 1,25,000 ",https://cdn1.smartprix.com/rx-ipHkQzVoc-w103-h125/lenovo-yoga-730-81ct.jpg
Lenovo G Series (59-415703) Laptop (APU Dual Core A4/ 4GB/ 500GB/ Win8.1),Intel APU A4,4 GB DDR3 RAM,,1 TB Hard Disk,NO,Intel Integrated 520,"15.6 inches, 1366 x 768 pixels",DOS OS," 24,990 ",https://cdn1.smartprix.com/rx-isM5tJFWp-w103-h125/lenovo-ideapad-330-8.jpg
Lenovo FLEX 2-14 (59-420166) Notebook (4th Gen Ci5/ 4GB/ 500GB/ Win8.1/ 2GB Graph/ Touch),Intel Core i5,4 GB DDR3 RAM,,1 TB Hard Disk,NO,Intel Integrated 600,"15.6 inches, 1920 x 1080 pixels",Windows 10 OS," 19,490 ",https://cdn1.smartprix.com/rx-i0KZf3Knh-w103-h125/lenovo-s145-15igm-81.jpg
Lenovo Thinkpad E431 (68861E6) Notebook (3rd Gen Ci7/ 4GB/ 500GB/ Win8/ 2GB Graph/ Touch),Intel Core i5 3rd Gen,4 GB DDR3 RAM,,1 TB Hard Disk,NO,Intel Integrated 620,"15.6 inches, 1366 x 768 pixels",Windows 10 OS," 26,999 ",https://cdn1.smartprix.com/rx-il1ktMAu2-w103-h125/lenovo-ideapad-330-8.jpg
Lenovo Ideapad 110 (80T700L3IN) Laptop (Pentium Quad Core/ 4GB/ 500GB/ Win10),Intel Pentium N3710,4 GB DDR3 RAM,,1 TB Hard Disk,NO,Intel Integrated GFX,"15.6 inches, 1920 x 1080 pixels",Windows 10 OS," 32,990 ",https://cdn1.smartprix.com/rx-iJ6AjDU6h-w103-h125/lenovo-ideapad-130-1.jpg
Lenovo ThinkPad Edge E431 Notebook (3rd Gen Ci3/ 4GB/ 500GB/ Win8/ 2GB Graph) (62772C0),Intel Core i3 3rd Gen,4 GB DDR3 RAM,,1 TB Hard Disk,NO,Intel Integrated GFX,"15.6 inches, 1366 x 768 pixels",Windows 10 OS," 20,490 ",https://cdn1.smartprix.com/rx-iTUFZkbVl-w103-h125/lenovo-ideapad-130-8.jpg
Lenovo Ideapad 110 (80TJ00GVIH) Laptop (APU Quad Core A6/ 4GB/ 500GB/ FreeDOS),AMD A6 APU,4 GB DDR3 RAM,,,256 GB SSD,Intel Integrated GFX,"14 inches, 1920 x 1080 pixels",Windows 10 OS," 36,990 ",https://cdn1.smartprix.com/rx-irZS01w6i-w103-h125/lenovo-ideapad-s340.jpg
Lenovo Ideapad Z570 (59-321446) Laptop (2nd Gen Ci5/ 4GB/ 500GB/ Win7 HB),Intel Core i5 2nd Gen,4 GB DDR3 RAM,,,512 GB SSD,Intel Integrated GFX,"14 inches, 1920 x 1080 pixels",Windows 10 OS," 63,990 ",https://cdn1.smartprix.com/rx-itb6gahun-w103-h125/lenovo-ideapad-s340.jpg
Lenovo Ideapad G50-45 (80E3005WIN)( APU Dual Core/4GB/500 GB/AMD Radeon 2GB graph/ Windows 8),AMD APU,4 GB DDR3 RAM,,1 TB Hard Disk,NO,Intel Integrated Graphics,"15.6 inches, 1366 x 768 pixels",DOS OS," 26,990 ",https://cdn1.smartprix.com/rx-iAdjaOzEE-w103-h125/lenovo-ideapad-330-8.jpg
Lenovo Ideapad U410 (59-341061) Ultrabook (2nd Gen Ci3/ 4GB/ 500GB 24GB SSD/ Win7 HB/ 1GB Graph),Intel U Core i3 2nd Gen,4 GB DDR3 RAM,,,128 GB SSD,Intel Integrated graphics,"14.1 inches, 1920 x 1080 pixels",Windows 10 OS," 34,885 ",https://cdn1.smartprix.com/rx-iOdA4jKVJ-w103-h125/lenovo-ideapad-120s.jpg
Lenovo E440 (20C5A0HUIN) ThinkPad (4th Gen Ci5/ 4GB/ 500GB/ Win8),Intel 4th Gen 4200 Core i5,4 GB DDR3 RAM,,,128 GB SSD,Intel Integrated graphics,"15.6 inches, 1366 x 768 pixels",Windows 10 OS," 31,851 ",https://cdn1.smartprix.com/rx-iRVQP41D6-w103-h125/lenovo-yangtian-v110.jpg
Lenovo B40-30 Notebook (CDC/ 4GB/ 500GB/ Win8.1) (59-440368),Intel Celeron,4 GB DDR3 RAM,,,128 GB SSD,Intel Integrated graphics,"14.1 inches, 1366 x 768 pixels",Windows 10 OS," 30,335 ",https://cdn1.smartprix.com/rx-ilKleDPiW-w103-h125/lenovo-yangtian-v110.jpg
Lenovo G50-30 Notebook (4th Gen PQC/ 4GB/ 500GB/ Win8.1) (80G001NTIN),Intel Pentium 4th Gen,4 GB DDR3 RAM,,32 GB Hard Disk,NO,Intel Integrated Graphics,"10.1 inches, 1280 x 800 pixels",Windows 10 OS," 17,490 ",https://cdn1.smartprix.com/rx-i4MCZew4B-w103-h125/lenovo-miix-310-lapt.jpg
Lenovo Essential G580 (59-324064) Laptop (3rd Gen Ci5/ 4GB/ 500GB/ DOS),Intel Core i5 3rd Gen,4 GB DDR3 RAM,,500 GB Hard Disk,NO,Intel Integrated graphics,"15.6 inches, 1366 x 768 pixels",Windows 10 OS," 22,084 ",https://cdn1.smartprix.com/rx-imrPFeM3c-w103-h125/lenovo-yangtian-v110.jpg
Lenovo Thinkpad E450 (20DDA01PIG) Laptop (5th Gen Ci5/ 4GB/ 1TB/ Win8.1/ 2GB Graph),Intel 5th Gen Core i5,4 GB DDR3 RAM,,500 GB Hard Disk,NO,Intel Integrated graphics,"14.1 inches, 1366 x 768 pixels",Windows 10 OS," 28,059 ",https://cdn1.smartprix.com/rx-il0SGU5dx-w103-h125/lenovo-yangtian-v110.jpg
Lenovo Ideapad Z580 (59-333651) Laptop (2nd Gen Ci3/ 4GB/ 500GB/ Win7 HB/ 1GB Graph),Intel Core i3 2nd Gen,4 GB DDR3 RAM,,,512 GB SSD,Intel Integrated Graphics,"13.9 inches, 3840 x 2160 pixels, Touch Screen",Windows 10 OS," 1,26,000 ",https://cdn1.smartprix.com/rx-iBH6qP0rH-w103-h125/lenovo-yoga-c930-gla.jpg
Lenovo Ideapad 100 80RK002UIH Laptop (5th Gen Core i3/ 4GB/ 500GB/ Win10),Intel Core i3 5th Gen,4 GB DDR3 RAM,,1 TB Hard Disk,NO,Intel Integrated Graphics 520,"15.6 inches, 1366 x 768 pixels",DOS OS," 25,499 ",https://cdn1.smartprix.com/rx-iIEiEleli-w103-h125/lenovo-ideapad-320e.jpg
Lenovo Thinkpad T430U (62732-6Q) Laptop (3rd Gen Core i5/ 4GB/ 500GB/ Win8),Intel Core i5 3rd Gen,4 GB DDR3 RAM,,1 TB Hard Disk,NO,Intel Integrated HD,"15.6 inches, 1366 x 768 pixels",DOS OS," 18,799 ",https://cdn1.smartprix.com/rx-iTedxWT1s-w103-h125/lenovo-ideapad-110-8.jpg
Lenovo ThinkPad Edge E430 (3254-1B6) Laptop (3rd Gen Ci5/ 4GB/ 500GB/ Win8 Pro),Intel Core i5 3rd Gen,4 GB DDR3 RAM,,1 TB Hard Disk,NO,Intel Integrated HD,"15.6 inches, 1366 x 768 pixels",Windows OS," 36,890 ",https://cdn1.smartprix.com/rx-ixjWfQifF-w103-h125/lenovo-g50-80-80e503.jpg
Lenovo G50-45 Notebook (APU Quad Core A8/ 4GB/ 500GB/ Win8.1) (80E30142IN),AMD A8 APU,4 GB DDR3 RAM,,1 TB Hard Disk,NO,Intel Integrated HD,"15.6 inches, 1366 x 768 pixels",DOS OS," 24,000 ",https://cdn1.smartprix.com/rx-isSVz2IOn-w103-h125/lenovo-ideapad-110-8.jpg
Lenovo S510p Notebook (59-411376)(4th Gen Ci5/ 4GB/ 500GB/ Free DOS/ 2GB Graph),Intel Core i5 4th Gen,4 GB DDR3 RAM,,500 GB Hard Disk,NO,Intel Integrated HD,"15.6 inches, 1366 x 768 pixels",DOS OS," 20,990 ",https://cdn1.smartprix.com/rx-imVSyFMxO-w103-h125/lenovo-ideapad-100-1.jpg
Lenovo Ideapad 100 80MJ00B3IN Laptop (PQC/ 4GB/ 500GB/ FreeDOS),Intel Pentium,4 GB DDR3 RAM,,500 GB Hard Disk,NO,Intel Integrated HD,"14 inches, 1366 x 768 pixels",DOS OS," 20,999 ",https://cdn1.smartprix.com/rx-ii3QY5iJS-w103-h125/lenovo-essential-b41.jpg
Lenovo Ideapad S405 (59-348194) Laptop (APU Quad Core A8/ 4GB/ 500GB/ Win8/ 1GB Graph),AMD A8 APU,4 GB DDR3 RAM,,500 GB Hard Disk,NO,Intel Integrated HD,"11.6 inches, 1366 x 768 pixels",Windows 10 OS," 29,490 ",https://cdn1.smartprix.com/rx-ip2RzZplt-w103-h125/lenovo-yoga-300-80m1.jpg
Lenovo Ideapad Flex 2-14 Notebook (4th Gen Ci3/ 4GB/ 500GB/ Win8.1/ Touch) (59-429728),Intel Core i3 4th Gen,4 GB DDR3 RAM,,500 GB Hard Disk,NO,Intel Integrated HD 500,"11.6 inches, 1366 x 768 pixels",Windows OS," 24,490 ",https://cdn1.smartprix.com/rx-idIR1kZuo-w103-h125/lenovo-ideapad-120-8.jpg
Lenovo Ideapad Z580 (59-383215) Laptop (3rd Gen Ci3/ 4GB/ 500GB/ Win8),Intel Core i3 3rd Gen,4 GB DDR3 RAM,,1 TB Hard Disk,NO,Intel Integrated HD 505,"15.6 inches, 1366 x 768 pixels",Windows 10 OS," 24,890 ",https://cdn1.smartprix.com/rx-iG7ujRbGE-w103-h125/lenovo-ideapad-320-8.jpg
Lenovo Essential G500 (59-370339) Laptop (3rd Gen Ci5/ 4GB/ 500GB/ DOS/ 2GB Graph),Intel Core i5 3rd Gen,4 GB DDR3 RAM,,1 TB Hard Disk,NO,Intel Integrated HD 505,"11.6 inches, 1366 x 768 pixels",Windows 10 OS," 21,900 ",https://cdn1.smartprix.com/rx-iPoF3t2sq-w103-h125/lenovo-ideapad-120s.jpg
Lenovo Essential G500 (59-382995) Laptop (3rd Gen Ci3/ 4GB/ 500GB/ Win8/ 2GB Graph),Intel Core i3 3rd Gen,4 GB DDR3 RAM,,,128 GB SSD,Intel Integrated HD 505,"14 inches, 1366 x 768 pixels",Windows 10 OS," 23,990 ",https://cdn1.smartprix.com/rx-iTv4taIMa-w103-h125/lenovo-ideapad-120-8.jpg
Lenovo Flex 2-14 Notebook (4th Gen Ci5/ 4GB/ 500GB/ Win8.1/ Touch/ 2GB Graph) (59-429729),Intel Core i5 4th Gen,4 GB DDR3 RAM,,1 TB Hard Disk,NO,Intel Integrated HD 520,"15.6 inches, 1366 x 768 pixels",DOS OS," 24,923 ",https://cdn1.smartprix.com/rx-inY0ZiWnb-w103-h125/lenovo-ideapad-320-8.jpg
Lenovo Yoga 2 13 (59-442014) Notebook (4th Gen Ci5/ 4GB/ 500GB/ Win8.1/ Touch),Intel Core i5 4th Gen,4 GB DDR3 RAM,,1 TB Hard Disk,NO,Intel Integrated HD 520,"14 inches, 1366 x 768 pixels",Windows OS," 23,490 ",https://cdn1.smartprix.com/rx-ifljnmJwa-w103-h125/lenovo-ideapad-320-1.jpg
Lenovo Essential B490 (59-364701) Laptop (2nd Gen PDC/ 4GB/ 500GB/ DOS),Intel Pentium 2nd Gen,4 GB DDR3 RAM,,1 TB Hard Disk,NO,Intel Integrated HD 520,"14 inches, 1366 x 768 pixels",Windows 10 OS," 33,642 ",https://cdn1.smartprix.com/rx-iB5zPnEy3-w103-h125/lenovo-ideapad-320-8.jpg
Lenovo G50-45 Notebook (APU Quad Core A8/ 4GB/ 500GB/ Free Dos/ 2GB Graph) (80E300GYIN),AMD A8 APU,4 GB DDR3 RAM,,1 TB Hard Disk,NO,Intel Integrated HD 520,"15.6 inches, 1366 x 768 pixels",Windows OS," 27,299 ",https://cdn1.smartprix.com/rx-iEYsTzMeJ-w103-h125/lenovo-ideapad-320e.jpg
Lenovo Ideapad Flex 2-14 Notebook (4th Gen Ci5/ 4GB/ 500GB/ 2GB Graph/ Win8.1/ Touch),Intel Core i5 4th Gen,4 GB DDR3 RAM,,1 TB Hard Disk,NO,Intel Integrated HD 520,"14 inches, 1366 x 768 pixels",DOS OS," 23,990 ",https://cdn1.smartprix.com/rx-iq1n1c32M-w103-h125/lenovo-ideapad-320e.jpg
Lenovo Yoga 2 Notebook (4th Gen Ci5/ 4GB/ 500GB/Intel HD Graphics 4400/ Win8.1/ Touch),Intel Core i5 4th Gen,4 GB DDR3 RAM,,1 TB Hard Disk,NO,Intel Integrated HD 520,"15.6 inches, 1920 x 1080 pixels",Windows 10 OS," 34,990 ",https://cdn1.smartprix.com/rx-irDMctmvc-w103-h125/lenovo-ideapad-320e.jpg
Lenovo FLEX 2-14 Notebook (4th Gen Ci3/ 4GB/ 500GB/ Win8.1/ Touch) (59-413529),Intel Core i3,4 GB DDR3 RAM,,1 TB Hard Disk,NO,Intel Integrated HD 610,"15.6 inches, 1366 x 768 pixels",Windows 10 OS," 19,990 ",https://cdn1.smartprix.com/rx-iJfI1gs9G-w103-h125/lenovo-ideapad-330-8.webp
Lenovo G50-45 Notebook (APU Quad Core A8/ 4GB/ 500GB/ AMD Radeon R5 Graph/Win8.1),AMD A8 APU,4 GB DDR3 RAM,,1 TB Hard Disk,NO,Intel Integrated HD 620,"15.6 inches, 1920 x 1080 pixels",Windows 10 OS," 33,000 ",https://cdn1.smartprix.com/rx-iDvc3udsh-w103-h125/lenovo-ideapad-330s.jpg
Lenovo Essential G500 (59-380754) Laptop (3rd Gen Ci3/ 4GB/ 500GB/ DOS/ 2GB Graph),Intel Core i3 3rd Gen,4 GB DDR3 RAM,,1 TB Hard Disk,NO,Intel Integrated HD 620,"14 inches, 1920 x 1080 pixels",Windows OS," 34,495 ",https://cdn1.smartprix.com/rx-iBpkdog85-w103-h125/lenovo-ideapad-330-8.jpg
Lenovo Thinkpad Edge E450 (20DDA01N00) Laptop (5th Gen Ci5/ 4GB/ 500GB/ FreeDOS),Intel i5,4 GB DDR3 RAM,,1 TB Hard Disk,NO,Intel Integrated HD 620,"15.6 inches, 1920 x 1080 pixels",Windows 10 OS," 32,990 ",https://cdn1.smartprix.com/rx-iGdXQiZXf-w103-h125/lenovo-ideapad-130-8.jpg
Lenovo Essential G510 (59-398438) Laptop (4th Gen Ci3/ 4GB/ 500GB/ DOS/ 2GB Graph),Intel Core i3,4 GB DDR3 RAM,,1 TB Hard Disk,NO,Intel Integrated HD 620,"14 inches, 1920 x 1080 pixels",Windows 10 OS," 24,994 ",https://cdn1.smartprix.com/rx-iRZjgjFGJ-w103-h125/lenovo-ideapad-330s.jpg
Lenovo ThinkPad Ultraportable X240 Netbook (4th Gen Ci7/ 4GB/ 500GB/Intel HD Graphics 4400/ Win8),Intel Core i7 4th Gen,4 GB DDR3 RAM,,1 TB Hard Disk,NO,Intel Integrated HD 620,"15.6 inches, 1920 x 1080 pixels",Windows 10 OS," 27,297 ",https://cdn1.smartprix.com/rx-i5NyJJzXU-w103-h125/lenovo-ideapad-130-1.jpg
Lenovo Yoga 500 Laptop (5th Gen Ci5/ 4GB/ 500GB/ Win8.1/ 2GB Graph) (80N400FDIN),Intel Core i5 5th Gen,4 GB DDR3 RAM,,1 TB Hard Disk,NO,Intel Integrated HD 620,"14 inches, 1366 x 768 pixels",Windows 10 OS," 26,490 ",https://cdn1.smartprix.com/rx-ig3RoUdTi-w103-h125/lenovo-ideapad-130-8.jpg
Lenovo Ideapad 100 80MH0080IN Laptop (CDC/ 4GB/ 500GB/ FreeDOS),Intel Celeron N2840,4 GB DDR3 RAM,,1 TB Hard Disk,NO,Intel Integrated HD 620,"14 inches, 1366 x 768 pixels",DOS OS," 24,990 ",https://cdn1.smartprix.com/rx-iJvZxXhdA-w103-h125/lenovo-ideapad-330-8.jpg
Lenovo Ideapad Z580 (59-333647) Laptop (3rd Gen Ci5/ 4GB/ 500GB/ Win7 HB),Intel Core i5 3rd Gen,4 GB DDR3 RAM,,1 TB Hard Disk,NO,Intel Integrated HD 620,"15.6 inches, 1920 x 1080 pixels",Windows 10 OS," 31,000 ",https://cdn1.smartprix.com/rx-iyfKwy7RW-w103-h125/lenovo-ideapad-s145.jpg
Lenovo Flex 2-14D Notebook (APU Quad Core A8/ 4GB/ 500GB/ Win8.1/ Touch) (59-436783),AMD A8 APU,4 GB DDR3 RAM,,1 TB Hard Disk,NO,Intel Integrated HD 620,"15.6 inches, 1920 x 1080 pixels",Windows 10 OS," 29,990 ",https://cdn1.smartprix.com/rx-iJzYzIEfN-w103-h125/lenovo-ideapad-330-1.jpg
Lenovo Essential G570 (59-318762) Laptop (2nd Gen Ci3/ 4GB/ 500GB/ Win7 HB/ 1GB Graph),Intel Core i3 2nd Gen,4 GB DDR3 RAM,,1 TB Hard Disk,NO,Intel Integrated HD 620,"15.6 inches, 1920 x 1080 pixels",DOS OS," 23,590 ",https://cdn1.smartprix.com/rx-ic83UY2QH-w103-h125/lenovo-ideapad-130-1.webp
Lenovo Essential G400s (59-383679) Laptop (3rd Gen Ci3/ 4GB/ 500GB/ Win8/ 2GB Graph/ Touch),Intel Core i3 3rd Gen,4 GB DDR3 RAM,,1 TB Hard Disk,NO,Intel Integrated HD 620,"15.6 inches, 1920 x 1080 pixels",Windows 10 OS," 34,650 ",https://cdn1.smartprix.com/rx-ifhTZKkhn-w103-h125/lenovo-ideapad-s145.jpg
Lenovo ThinkPad T430 (2349O92) Laptop (3rd Gen Ci5/ 4GB/ 500GB/ Win7 Pro),Intel Core i5 3rd Gen,4 GB DDR3 RAM,,1 TB Hard Disk,NO,Intel Integrated HD 620,"15.6 inches, 1366 x 768 pixels",DOS OS," 25,490 ",https://cdn1.smartprix.com/rx-iejK9ClLh-w103-h125/lenovo-ideapad-330-8.jpg
